| GET     | Wallets/Coin-Swap                                                           | wallets.coin-swap                              | \App\Modules\User\Controllers\WalletsController::coinSwap                                            | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Coin-Swap/([^/]+)                                                   | wallets.coin-swap.segment                      | \App\Modules\User\Controllers\WalletsController::coinSwap/$1                                         | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Complete/Purchase                                                   | wallets.complete.purchase                      | \App\Modules\User\Controllers\WalletsController::completePurchase                                    | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Confirm-Deposit                                                     | wallets.confirm.deposit                        | \App\Modules\User\Controllers\WalletsController::confirmDeposit                                      | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Debt                                                                | wallets.debt                                   | \App\Modules\User\Controllers\WalletsController::debt                                                | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Debt/Edit/Account/([^/]+)                                           | wallets.debt.edit.account.segment              | \App\Modules\User\Controllers\WalletsController::editDebtAccount/$1                                  | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Deposit                                                             | wallets.deposit                                | \App\Modules\User\Controllers\WalletsController::deposit                                             | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Deposit/Fetch                                                       | wallets.deposit.fetch                          | \App\Modules\User\Controllers\WalletsController::addDepositFetch                                     | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Deposit/Complete                                                    | wallets.deposit.complete                       | \App\Modules\User\Controllers\WalletsController::depositComplete                                     | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Deposit/Complete/([^/]+)                                            | wallets.deposit.complete.segment               | \App\Modules\User\Controllers\WalletsController::depositComplete/$1                                  | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Deposit/([^/]+)                                                     | wallets.deposit.segment                        | \App\Modules\User\Controllers\WalletsController::deposit/$1                                          | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Deposit/Funds                                                       | wallets.deposit.funds                          | \App\Modules\User\Controllers\WalletsController::deposit                                             | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
| GET     | Wallets/Details                                                             | wallets.details                                | \App\Modules\User\Controllers\WalletsController::details                                             | maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore           | noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar                   |
