id,page_name,page_title,page_url,page_sitemap_url,page_internal_url,page_controller,page_controller_url,page_controller_directory,page_file_directory,page_image,page_description,page_address,page_city,page_state,page_country,page_zipcode,page_facebook,active,custom,linked,functionality,design,mobile,seo,ext_links,grammar,d_optimize,load_perf,additional_notes
135,Customer_Support_Request,"Customer Support | Submit A Support Request | MyMI Wallets",https://www.mymiwallet.com/Customer-Support,https://www.mymiwallet.com/Customer-Support,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Customer Support | Get assistance and support to better utilize our trading alert system and optimize your return on investments.","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
136,Customer_Support_Response,"Customer Support - Support Message  Center | MyMI Wallets",https://www.mymiwallet.com/Customer-Support/Responses,https://www.mymiwallet.com/Customer-Support/Responses,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Customer Support Message Center","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
137,How_It_Works_Trade_Tracker,"Premium Trade & Investment Tracker Tool | How It Works ",https://www.mymiwallet.com/How-It-Works/Trade-Tracker,https://www.mymiwallet.com/How-It-Works/Trade-Tracker,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"MyMI Wallets provides Investors & Traders a Social Network Platform to Receive & Share Trade Alerts, Joining the Daily Trading Conversation & More!","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
138,How_It_Works_Updating_Trade_Tracker,"Updating Premium Trade & Investment Tracker Tool | How It Works ",https://www.mymiwallet.com/How-It-Works/Updating-Trade-Tracker,https://www.mymiwallet.com/How-It-Works/Updating-Trade-Tracker,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Premium Trade & Investment Tracker Tool | Learn how to utilize our trade tracker to improve your investment & trading strategies at MyMI Wallets","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
139,How_It_Works_Closing_Trade_Tracker,"Closing Premium Trade & Investment Tracker Position | How It Works ",https://www.mymiwallet.com/How-It-Works/Closing-Trade-Tracker,https://www.mymiwallet.com/How-It-Works/Closing-Trade-Tracker,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Premium Trade & Investment Tracker Tool | Learn how to utilize our trade tracker to improve your investment & trading strategies at MyMI Wallets","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
140,How_It_Works,"Learn How It Works | MyMI Wallets",https://www.mymiwallet.com/How-It-Works,https://www.mymiwallet.com/How-It-Works,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"MyMI Wallets provides Investors & Traders a Social Network Platform to Receive & Share Trade Alerts, Joining the Daily Trading Conversation & More!","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
141,How_It_Works_Due_Diligence_Database,"Due Diligence Database | How It Works",https://www.mymiwallet.com/How-It-Works/Due-Diligence-Database,https://www.mymiwallet.com/How-It-Works/Due-Diligence-Database,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"MyMI Wallets provides Investors & Traders a Social Network Platform to Receive & Share Trade Alerts, Joining the Daily Trading Conversation & More!","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
142,User_Successful_Registration,"Registration Successful | MyMI Wallets",https://www.mymiwallet.com/Registration-Successful,https://www.mymiwallet.com/Registration-Successful,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"You have successfully registered your account with MyMI Wallets. You will be receiving an activation email momentarily. ","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
143,Investment_Request,"MyMI Coin | Invest in MyMI Wallets",https://www.mymiwallet.com/Invest,https://www.mymiwallet.com/Invest,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Become an Investor of MyMI Wallets by purchasing our new Crypto Asset MyMI Coin to own your stake in the Investment Accounting Platform","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
144,Investment_Confirmation,"Purchase Confirmation | Complete Your Purchase of MyMI Coin",https://www.mymiwallet.com/Invest,https://www.mymiwallet.com/Invest,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Complete Your MyMI Coin Purchase To Become An Investor Of MyMI Wallets","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
145,Investment_Complete,"Purchase Completed | MyMI Wallets",https://www.mymiwallet.com/Invest,https://www.mymiwallet.com/Invest,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Your MyMI Coin Purchase Has Been Completed To Become An Investor Of MyMI Wallets","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
146,Account_Information,"Complete Account Information | MyMI Wallets",https://www.mymiwallet.com/Account-Information,https://www.mymiwallet.com/Account-Information,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Submit your account information in order to complete your account registration and get started utilizing our investment tools and resources.","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
147,Premium_Brokerage_API_Integrations,"Brokerage API Integrations | Connect Your Brokerage Accounts",https://www.mymiwallet.com/Premium-Features/Brokerage-API-Integration,https://www.mymiwallet.com/Premium-Features/Brokerage-API-Integration,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Connect and Integrate Multiple Brokerage Accounts to automatically track your daily analytics for financial growth by tracking your trades | MyMIWallets.com","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
148,Premium_Advanced_Trade_Tracker,"Advanced Investment & Trade Tracker Tool  | MyMIWallets.com",https://www.mymiwallets.com/Premium-Features/Due-Diligence-Database,https://www.mymiwallets.com/Premium-Features/Due-Diligence-Database,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Customize your own Investment & Trade Tracking Parameters to truly understand your Complete Financial Growth in Investing & Trading Stocks & Cryptocurrencies","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
149,Premium_Due_Diligence_Database,"Certified Investing Due Diligence Database | MyMIWallets.com",https://www.mymiwallet.com/Premium-Features/Due-Diligence-Database,https://www.mymiwallet.com/Premium-Features/Due-Diligence-Database,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Gain access to our Certified & Community Due Diligence compiled by our Community at MyMIWallets.com. Submit your own Investment Due Diligence & access others.","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
150,Premium_Wallets,"Premium Wallets | Track Brokerage Accounts | MyMIWallet.com",https://www.mymiwallet.com/Premium-Features/Wallets,https://www.mymiwallet.com/Premium-Features/Wallets,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Premium Wallets to track multiple brokerage accounts and gain a full analytical view of your financial growth across all of your investment & trading accounts","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,0,0,0,0,0,0,0,0,0,0,0
151,How_It_Works_MyMI_Gold,"MyMI Gold Coin | In-App Cryptocurrency Coin | MyMIWallet.com",https://www.mymiwallet.com/How-It-Works/MyMI-Gold,https://www.mymiwallet.com/How-It-Works/MyMI-Gold,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Purchase your MyMI Gold to gain access to Premium Features and optimize your Investment Accounting to truly understand your Financial Growth | MyMIWallet.com","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
152,Premium_Features,"Premium Investment Features & Solutions | MyMIWallets.com",https://www.mymiwallet.com/Premium-Features,https://www.mymiwallet.com/Premium-Features,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Gain access to our Premium Investment & Trading Features | Premium Wallets | Advanced Trade Tracker | Due Diligence Database | Brokerage API | MyMIWallet.com","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
153,Premium_Advanced_Charting,"Advanced Investment Charting Integration | MyMIWallet.com",https://www.mymiwallet.com/Premium-Features/Advanced-Charting-Integration,https://www.mymiwallet.com/Premium-Features/Advanced-Charting-Integration,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Advanced Charting Integration provided by TradingView to analyze your investments & trades in real-time to make better trading decisions | MyMIWallet.com","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
154,Activate,"Activate Your Account",https://www.mymiwallet.com/activate,https://www.mymiwallet.com/activate,,,,application/modules/,application/modules//views,https://www.mymiwallet.com/assets/images/MyMI-Wallet-Logo-1024x1024.png,"Activate your New MyMI Wallet Account to access our Accounting & Analytical Investment Tools","2304 Ashland Ave.","Bossier City",LA,US,71111,https://www.facebook.com/MyMIWallet,0,,0,0,0,0,0,0,0,0,0,0
